"year";"NazovRezortu";"typ_zmluvy";"suma_spolu";"pocet";"avg"
2015;"Technická univerzita vo Zvolene";"kúpna zmluva";114085.24;11;10371.3854545455
2015;"Technická univerzita vo Zvolene";"nájomná zmluva";0;18;0
2015;"Technická univerzita vo Zvolene";"zmluva o dielo";272772.06;26;10491.2330769231
2015;"Tepláreň Košice, a.s.";"darovacia zmluva";8750;11;795.454545454545
2015;"Tepláreň Košice, a.s.";"iný";54413620.53;185;294127.678540541
2015;"Tepláreň Košice, a.s.";"kúpna zmluva";227525.33;9;25280.5922222222
2015;"Tepláreň Košice, a.s.";"nájomná zmluva";29312.56;18;1628.47555555556
2015;"Tepláreň Košice, a.s.";"zmluva o dielo";8358998.4;33;253302.981818182
2015;"Tlačová agentúra Slovenskej republiky";"iný";2278509.85;18;126583.880555556
2015;"Tlačová agentúra Slovenskej republiky";"nájomná zmluva";0;1;0
2015;"Tlačová agentúra Slovenskej republiky";"zmluva o dielo";54405;7;7772.14285714286
2015;"Trenčianska univerzita Alexandra Dubčeka v Trenčíne";"darovacia zmluva";19900;10;1990
2015;"Trenčianska univerzita Alexandra Dubčeka v Trenčíne";"iný";8046015.452;108;74500.1430740741
2015;"Trenčianska univerzita Alexandra Dubčeka v Trenčíne";"kúpna zmluva";352777.87;10;35277.787
2015;"Trenčianska univerzita Alexandra Dubčeka v Trenčíne";"nájomná zmluva";2911.26;26;111.971538461538
2015;"Trenčianska univerzita Alexandra Dubčeka v Trenčíne";"zmluva o dielo";33490;10;3349
2015;"Trenčianska univerzita Alexandra Dubčeka v Trenčíne";"zmluva o poskytovaní služieb";1494;1;1494
2015;"Trnavská univerzita so sídlom v Trnave";"darovacia zmluva";1835;7;262.142857142857
2015;"Trnavská univerzita so sídlom v Trnave";"iný";49955944.17;586;85249.0514846416
2015;"Trnavská univerzita so sídlom v Trnave";"kúpna zmluva";14522;2;7261
2015;"Trnavská univerzita so sídlom v Trnave";"nájomná zmluva";6495.22;10;649.522
2015;"Trnavská univerzita so sídlom v Trnave";"zmluva o dielo";918595.4;52;17665.2961538462
2015;"Trnavská univerzita so sídlom v Trnave";"zmluva o spolupráci";135;2;67.5
2015;"Univerzita J. Selyeho v Komárne";"iný";13802534.02;189;73029.2805291005
2015;"Univerzita J. Selyeho v Komárne";"kúpna zmluva";129858.67;3;43286.2233333333
2015;"Univerzita J. Selyeho v Komárne";"nájomná zmluva";4055;6;675.833333333333
2015;"Univerzita J. Selyeho v Komárne";"zmluva o dielo";98453.12;34;2895.68
2015;"Univerzita J. Selyeho v Komárne";"zmluva o spolupráci";200;5;40
2015;"Univerzita Komenského v Bratislave";"darovacia zmluva";58029.15;30;1934.305
2015;"Univerzita Komenského v Bratislave";"dohoda o splátkach";4131;1;4131
2015;"Univerzita Komenského v Bratislave";"iný";1002721702.7177;1482;676600.339215722
2015;"Univerzita Komenského v Bratislave";"kúpna zmluva";12696539.58;63;201532.374285714
2015;"Univerzita Komenského v Bratislave";"nájomná zmluva";155428.83;222;700.129864864865
2015;"Univerzita Komenského v Bratislave";"príkazná zmluva";4000;1;4000
2015;"Univerzita Komenského v Bratislave";"zmluva o dielo";26680315.076;532;50150.9681879699
2015;"Univerzita Komenského v Bratislave";"zmluva o poskytovaní služieb";348378.4;15;23225.2266666667
2015;"Univerzita Komenského v Bratislave";"zmluva o spolupráci";30160;22;1370.90909090909
2015;"Univerzita Komenského v Bratislave";"zmluva o zriadení vecného bremena";0;1;0
2015;"Univerzita Konštantína Filozofa v Nitre";"darovacia zmluva";5529.16;13;425.32
2015;"Univerzita Konštantína Filozofa v Nitre";"iný";46242004.6;562;82281.146975089
2015;"Univerzita Konštantína Filozofa v Nitre";"kúpna zmluva";467960.4;7;66851.4857142857
2015;"Univerzita Konštantína Filozofa v Nitre";"nájomná zmluva";6146.78;28;219.527857142857
2015;"Univerzita Konštantína Filozofa v Nitre";"zmluva o dielo";674197.8;68;9914.67352941177
2015;"Univerzita Konštantína Filozofa v Nitre";"zmluva o poskytnutí dotácie";2900;3;966.666666666667
2015;"Univerzita Konštantína Filozofa v Nitre";"zmluva o poskytovaní služieb";0;1;0
2015;"Univerzita Konštantína Filozofa v Nitre";"zmluva o spolupráci";0;36;0
2015;"Univerzita Konštantína Filozofa v Nitre";"zmluva o zriadení vecného bremena";0;1;0
2015;"Univerzita Mateja Bela v Banskej Bystrici";"darovacia zmluva";18882;3;6294
2015;"Univerzita Mateja Bela v Banskej Bystrici";"iný";8571408.73;639;13413.7851799687
2015;"Univerzita Mateja Bela v Banskej Bystrici";"kúpna zmluva";155952.61;7;22278.9442857143
2015;"Univerzita Mateja Bela v Banskej Bystrici";"nájomná zmluva";83520.18;67;1246.56985074627
2015;"Univerzita Mateja Bela v Banskej Bystrici";"zmluva o dielo";2049610.26;174;11779.3693103448
2015;"Univerzita Mateja Bela v Banskej Bystrici";"zmluva o spolupráci";0;4;0
2015;"Univerzita Mateja Bela v Banskej Bystrici";"zmluva o zriadení vecného bremena";3000;1;3000
2015;"Univerzita Pavla Jozefa Šafárika v Košiciach ";"darovacia zmluva";1;1;1
2015;"Univerzita Pavla Jozefa Šafárika v Košiciach ";"dohoda o splátkach";87262.84;1;87262.84
2015;"Univerzita Pavla Jozefa Šafárika v Košiciach ";"iný";22998981.947;1055;21799.9828881517
2015;"Univerzita Pavla Jozefa Šafárika v Košiciach ";"kúpna zmluva";52085.28;8;6510.66
2015;"Univerzita Pavla Jozefa Šafárika v Košiciach ";"nájomná zmluva";482094.112;119;4051.21102521008
2015;"Univerzita Pavla Jozefa Šafárika v Košiciach ";"príkazná zmluva";19443.2;56;347.2
2015;"Univerzita Pavla Jozefa Šafárika v Košiciach ";"zmluva o dielo";27646835.42;54;511978.433703704
2015;"Univerzita Pavla Jozefa Šafárika v Košiciach ";"zmluva o poskytovaní služieb";42837;5;8567.4
2015;"Univerzita Pavla Jozefa Šafárika v Košiciach ";"zmluva o spolupráci";6252;34;183.882352941176
2015;"Univerzita Pavla Jozefa Šafárika v Košiciach ";"zmluva o zriadení vecného bremena";0;1;0
2015;"Univerzita sv. Cyrila a Metoda v Trnave";"darovacia zmluva";0;1;0
2015;"Univerzita sv. Cyrila a Metoda v Trnave";"iný";787482.84;319;2468.59824451411
2015;"Univerzita sv. Cyrila a Metoda v Trnave";"kúpna zmluva";110072;1;110072
2015;"Univerzita sv. Cyrila a Metoda v Trnave";"nájomná zmluva";50040.48;8;6255.06
2015;"Univerzita sv. Cyrila a Metoda v Trnave";"zmluva o dielo";222154.96;2;111077.48
2015;"Univerzita sv. Cyrila a Metoda v Trnave";"zmluva o poskytovaní služieb";20;1;20
2015;"Univerzita sv. Cyrila a Metoda v Trnave";"zmluva o spolupráci";0;3;0
2015;"Univerzita veterinárskeho lekárstva a farmácie v Košiciach";"darovacia zmluva";11026.26;14;787.59
2015;"Univerzita veterinárskeho lekárstva a farmácie v Košiciach";"dohoda o splátkach";99719.77;1;99719.77
2015;"Univerzita veterinárskeho lekárstva a farmácie v Košiciach";"iný";35290974.22;480;73522.8629583333
2015;"Univerzita veterinárskeho lekárstva a farmácie v Košiciach";"kúpna zmluva";357107.8;19;18795.1473684211
2015;"Univerzita veterinárskeho lekárstva a farmácie v Košiciach";"nájomná zmluva";64626.6;33;1958.38181818182
2015;"Univerzita veterinárskeho lekárstva a farmácie v Košiciach";"príkazná zmluva";0;1;0
2015;"Univerzita veterinárskeho lekárstva a farmácie v Košiciach";"zmluva o dielo";9892520.77;15;659501.384666667
2015;"Univerzita veterinárskeho lekárstva a farmácie v Košiciach";"zmluva o poskytovaní služieb";31298.8;2;15649.4
2015;"Univerzita veterinárskeho lekárstva a farmácie v Košiciach";"zmluva o spolupráci";0;1;0
2015;"Úrad geodézie, kartografie a katastra SR";"iný";168575911.66;955;176519.279225131
2015;"Úrad geodézie, kartografie a katastra SR";"nájomná zmluva";360;3;120
2015;"Úrad geodézie, kartografie a katastra SR";"príkazná zmluva";0;1;0
2015;"Úrad geodézie, kartografie a katastra SR";"zmluva o dielo";454819.72;91;4998.0189010989
2015;"Úrad geodézie, kartografie a katastra SR";"zmluva o poskytovaní služieb";23998.8;1;23998.8
2015;"Úrad jadrového dozoru SR";"iný";266111.6;27;9855.98518518518
2015;"Úrad jadrového dozoru SR";"kúpna zmluva";70583.51;2;35291.755
2015;"Úrad jadrového dozoru SR";"zmluva o dielo";667349.8;30;22244.9933333333
2015;"Úrad jadrového dozoru SR";"zmluva o poskytovaní služieb";53694.08;1;53694.08
2015;"Úrad na ochranu osobných údajov Slovenskej republiky";"iný";80087.77;14;5720.555
2015;"Úrad pre dohľad nad výkonom auditu";"iný";2055.08;2;1027.54
2015;"Úrad pre dohľad nad výkonom auditu";"zmluva o spolupráci";0;1;0
2015;"Úrad pre dohľad nad zdravotnou starostlivosťou";"dohoda o splátkach";4800;9;533.333333333333
2015;"Úrad pre dohľad nad zdravotnou starostlivosťou";"iný";227896.95;439;519.127448747153
2015;"Úrad pre dohľad nad zdravotnou starostlivosťou";"kúpna zmluva";137523.34;9;15280.3711111111
2015;"Úrad pre dohľad nad zdravotnou starostlivosťou";"nájomná zmluva";833285.75;9;92587.3055555556
2015;"Úrad pre dohľad nad zdravotnou starostlivosťou";"zmluva o dielo";78358.84;5;15671.768
2015;"Úrad pre dohľad nad zdravotnou starostlivosťou";"zmluva o poskytovaní služieb";17900;1;17900
2015;"Úrad pre dohľad nad zdravotnou starostlivosťou";"zmluva o zriadení vecného bremena";5300;1;5300
2015;"Úrad pre normalizáciu, metrológiu a skúšobníctvo SR";"dohoda o splátkach";18043.34;43;419.612558139535
2015;"Úrad pre normalizáciu, metrológiu a skúšobníctvo SR";"iný";1287530.27;148;8699.52885135135
2015;"Úrad pre normalizáciu, metrológiu a skúšobníctvo SR";"nájomná zmluva";113.16;1;113.16
2015;"Úrad pre normalizáciu, metrológiu a skúšobníctvo SR";"príkazná zmluva";154811.5;800;193.514375
2015;"Úrad pre normalizáciu, metrológiu a skúšobníctvo SR";"zmluva o dielo";172478.8;8;21559.85
2015;"Úrad pre normalizáciu, metrológiu a skúšobníctvo SR";"zmluva o spolupráci";92076;196;469.775510204082
2015;"Úrad pre reguláciu sieťových odvetví";"iný";169902.6;10;16990.26
2015;"Úrad pre reguláciu sieťových odvetví";"zmluva o dielo";9570;1;9570
2015;"Úrad pre verejné obstarávanie";"dohoda o splátkach";704882.86;4;176220.715
2015;"Úrad pre verejné obstarávanie";"iný";848511.98;23;36891.8252173913
2015;"Úrad pre verejné obstarávanie";"zmluva o dielo";19999;1;19999
2015;"Úrad priemyselného vlastníctva SR";"iný";47101.63;32;1471.9259375
2015;"Úrad priemyselného vlastníctva SR";"kúpna zmluva";1000;1;1000
2015;"Úrad priemyselného vlastníctva SR";"nájomná zmluva";11747;1;11747
2015;"Úrad priemyselného vlastníctva SR";"zmluva o dielo";39666.15;41;967.467073170732
2015;"Úrad priemyselného vlastníctva SR";"zmluva o spolupráci";0;4;0
2015;"Úrad vlády SR";"darovacia zmluva";0;11;0
2015;"Úrad vlády SR";"dohoda o splátkach";8000;1;8000
2015;"Úrad vlády SR";"iný";482913869.7951;2166;222951.925113158
2015;"Úrad vlády SR";"kúpna zmluva";860429.51;28;30729.6253571429
2015;"Úrad vlády SR";"nájomná zmluva";4616504.01;21;219833.524285714
2015;"Úrad vlády SR";"príkazná zmluva";26500;4;6625
2015;"Úrad vlády SR";"zmluva o dielo";36805948.41;42;876332.105
2015;"Úrad vlády SR";"zmluva o poskytovaní služieb";20919.6;1;20919.6
2015;"Úrad vlády SR";"zmluva o spolupráci";0;1;0
2015;"Všeobecná zdravotná poisťovňa a.s.";"darovacia zmluva";0;3;0
2015;"Všeobecná zdravotná poisťovňa a.s.";"dohoda o splátkach";1506726.22;1663;906.02899579074
2015;"Všeobecná zdravotná poisťovňa a.s.";"iný";31880731.786;455;70067.5423868132
2015;"Všeobecná zdravotná poisťovňa a.s.";"kúpna zmluva";959990.06;27;35555.1874074074
2015;"Všeobecná zdravotná poisťovňa a.s.";"nájomná zmluva";1286520.99;17;75677.7052941177
2015;"Všeobecná zdravotná poisťovňa a.s.";"poskytovanie a úhrada zdravotnej starostlivosti a služieb súvisiacich s poskytovaním zdravotnej starostlivosti";0;32752;0
2015;"Všeobecná zdravotná poisťovňa a.s.";"zmluva o dielo";2575402.13;47;54795.79
2015;"Všeobecná zdravotná poisťovňa a.s.";"zmluva o poskytovaní služieb";77204;10;7720.4
2015;"Všeobecná zdravotná poisťovňa a.s.";"zmluva o spolupráci";118456;15;7897.06666666667
2015;"Vysoká škola múzických umení";"iný";187629.2;189;992.74708994709
2015;"Vysoká škola múzických umení";"nájomná zmluva";13393.4;48;279.029166666667
2015;"Vysoká škola múzických umení";"zmluva o dielo";31123;86;361.895348837209
2015;"Vysoká škola múzických umení";"zmluva o poskytovaní služieb";1595;1;1595
2015;"Vysoká škola múzických umení";"zmluva o spolupráci";6851.2;27;253.748148148148
2015;"Vysoká škola výtvarných umení v Bratislave";"darovacia zmluva";1500;1;1500
2015;"Vysoká škola výtvarných umení v Bratislave";"iný";312869.35;467;669.955781584582
2015;"Vysoká škola výtvarných umení v Bratislave";"kúpna zmluva";32637.6;2;16318.8
2015;"Vysoká škola výtvarných umení v Bratislave";"nájomná zmluva";26460.26;10;2646.026
2015;"Vysoká škola výtvarných umení v Bratislave";"zmluva o dielo";92462.48;148;624.746486486486
2015;"Vysoká škola výtvarných umení v Bratislave";"zmluva o poskytnutí dotácie";4500;2;2250
2015;"Vysoká škola výtvarných umení v Bratislave";"zmluva o spolupráci";1816;12;151.333333333333
2015;"Žilinská univerzita v Žiline";"darovacia zmluva";286.81;1;286.81
2015;"Žilinská univerzita v Žiline";"iný";20847576.414;531;39260.9725310735
2015;"Žilinská univerzita v Žiline";"kúpna zmluva";1062658.33;2;531329.165
2015;"Žilinská univerzita v Žiline";"nájomná zmluva";54016.726;56;964.584392857143
2015;"Žilinská univerzita v Žiline";"zmluva o dielo";49722847.88;77;645751.271168831
2015;NA;"iný";197856;1;197856
2016;"Agrokomplex – Výstavníctvo Nitra, š.p.";"darovacia zmluva";0;1;0
2016;"Agrokomplex – Výstavníctvo Nitra, š.p.";"iný";1134194.89;271;4185.22099630996
2016;"Agrokomplex – Výstavníctvo Nitra, š.p.";"nájomná zmluva";894939.87;216;4143.24013888889
2016;"Agrokomplex – Výstavníctvo Nitra, š.p.";"zmluva o dielo";445242.4;17;26190.7294117647
2016;"Agrokomplex – Výstavníctvo Nitra, š.p.";"zmluva o poskytovaní služieb";0;1;0
2016;"Agrokomplex – Výstavníctvo Nitra, š.p.";"zmluva o spolupráci";251059.73;87;2885.74402298851
2016;"Akadémia umení v Banskej Bystrici";"iný";216081;77;2806.24675324675
2016;"Akadémia umení v Banskej Bystrici";"nájomná zmluva";400;1;400
2016;"Akadémia umení v Banskej Bystrici";"zmluva o dielo";1058340.41;181;5847.18458563536
2016;"Audiovizuálny fond";"iný";0;461;0
2016;"Audiovizuálny fond";"zmluva o dielo";0;3;0
2016;"Ekonomická univerzita v Bratislave";"darovacia zmluva";0;1;0
2016;"Ekonomická univerzita v Bratislave";"iný";3775659.103;631;5983.61189064976
2016;"Ekonomická univerzita v Bratislave";"nájomná zmluva";0;49;0
2016;"Ekonomická univerzita v Bratislave";"zmluva o dielo";3929.78;17;231.163529411765
2016;"Ekonomická univerzita v Bratislave";"zmluva o spolupráci";0;2;0
2016;"Elektronický kontraktačný systém";"iný";47633739.81;1932;24655.1448291925
2016;"Elektronický kontraktačný systém";"kúpna zmluva";206288687.65;23282;8860.43671720643
2016;"Elektronický kontraktačný systém";"zmluva o dielo";91143426.29;1389;65618.017487401
2016;"Elektronický kontraktačný systém";"zmluva o poskytovaní služieb";38447061.25;2553;15059.5617900509
2016;"Fond na podporu umenia";"iný";29319387.44;2886;10159.1779071379
2016;"Fond na podporu umenia";"nájomná zmluva";79;1;79
2016;"Fond na podporu vzdelávania";"dohoda o splátkach";0;328;0
2016;"Fond na podporu vzdelávania";"iný";5674660;1699;3340
2016;"Fond na podporu vzdelávania";"nájomná zmluva";0;3;0
2016;"Fond národného majetku SR";"darovacia zmluva";500;1;500
2016;"Fond národného majetku SR";"iný";502333.24;40;12558.331
2016;"Fond národného majetku SR";"kúpna zmluva";64512;1;64512
2016;"Fond národného majetku SR";"zmluva o dielo";161787.89;6;26964.6483333333
2016;"Fond národného majetku SR";"zmluva o poskytovaní služieb";0;1;0
2016;"Generálna prokuratúra Slovenskej republiky ";"darovacia zmluva";0;6;0
2016;"Generálna prokuratúra Slovenskej republiky ";"iný";320110.48;215;1488.88595348837
2016;"Generálna prokuratúra Slovenskej republiky ";"kúpna zmluva";413584;5;82716.8
2016;"Generálna prokuratúra Slovenskej republiky ";"nájomná zmluva";17021.99;8;2127.74875
2016;"Generálna prokuratúra Slovenskej republiky ";"zmluva o dielo";1471455.88;46;31988.1713043478
2016;"Generálna prokuratúra Slovenskej republiky ";"zmluva o poskytovaní služieb";8280;3;2760
2016;"Hudobný fond";"iný";175285.4;102;1718.48431372549
2016;"Hudobný fond";"nájomná zmluva";3549;2;1774.5
2016;"Hudobný fond";"zmluva o dielo";22940;79;290.379746835443
2016;"Kancelária Národnej rady Slovenskej republiky";"darovacia zmluva";0;7;0
2016;"Kancelária Národnej rady Slovenskej republiky";"iný";18756823;662;28333.5694864048
2016;"Kancelária Národnej rady Slovenskej republiky";"nájomná zmluva";372468.78;29;12843.7510344828
2016;"Kancelária Národnej rady Slovenskej republiky";"zmluva o dielo";1624290.89;21;77347.1852380952
2016;"Kancelária Národnej rady Slovenskej republiky";"zmluva o poskytovaní služieb";210000;1;210000
2016;"Kancelária Národnej rady Slovenskej republiky";"zmluva o spolupráci";0;1;0
2016;"Kancelária prezidenta Slovenskej republiky";"iný";266028.89;79;3367.45430379747
2016;"Kancelária prezidenta Slovenskej republiky";"nájomná zmluva";2306.4;6;384.4
2016;"Kancelária prezidenta Slovenskej republiky";"zmluva o dielo";22533.6;5;4506.72
2016;"Kancelária prezidenta Slovenskej republiky";"zmluva o poskytovaní služieb";23940;2;11970
2016;"Kancelária Rady pre rozpočtovú zodpovednosť";"iný";4662.1;6;777.016666666667
2016;"Kancelária Rady pre rozpočtovú zodpovednosť";"zmluva o dielo";2092;2;1046
2016;"Kancelária Súdnej rady SR";"iný";8004.62;17;470.86
2016;"Kancelária Súdnej rady SR";"zmluva o dielo";0;1;0
2016;"Kancelária Ústavného súdu Slovenskej republiky";"darovacia zmluva";113523.7;2;56761.85
2016;"Kancelária Ústavného súdu Slovenskej republiky";"iný";153942.52;51;3018.48078431373
2016;"Kancelária Ústavného súdu Slovenskej republiky";"nájomná zmluva";1200;1;1200
2016;"Kancelária Ústavného súdu Slovenskej republiky";"zmluva o dielo";29798.93;4;7449.7325
